id,summary
13828168-1,Tina bought a Christmas tree. Tina and Bill will prepare a grand Christmas meal. Ella and Jamie are spending Christmas in their Havana abode and they do not plan to celebrate.
13828214,Bob and Aaron want Sandra to convince Marie to let Vicki go to a school trip for a week.
13828215,Rosa should be home by 6.30.
13828219,Lydia is planning to buy a backpack for laptop. Lydia will finish packing soon.
13828228,Ben will set up a meeting for Adam and a new client from moto industry.
13828230,She will work in a small office of 3 or 4 people. There are 4 matches each day.
13828232,Heather will go to a cooking class with Becky on Thursday at 7 pm.
13828243,Brooke has just finished reading a book Eleven Minutes written by Coelho. Brooke and Sheila will meet tomorrow at 6 p.m. Brooke will return Sheila her book. The Pilgrim was the first book of this author she has read.
13828246,Karin is in a bad mood and she would like to find her own place.
13828247,Larry and Diana talk about their homework. Larry is better at history classes.
13828250,"Clarisse chooses to buy the streaming service, because this is the cheaper option. Clarisse does not have a cable service. Seth enumerates advantages and disadvantages of a cable tv and a streaming service."
13828251,Janny and Woodie dislike the man. Reuters posted a tweet about his Wendy's pizza by candlelight.
13828254,"James applies for the position of a Sales Person. Patrick gives James helpful advise and some ideas from the Web. This is a well-paid position, but Patrick does not know what to say about his motivation to get this job."
13828271,Diana is interested in AIESEC's projects in Asia and Northern America. She sent Chris an offer in which they are looking for an English teacher in high school in Japan. Oscar has a language school and needs to hire a German teacher.
13828275,"With Harry it was easy, he was there at every call from Olivia. Now Olivia needs to learn how to be by herself. He hasn't called Olivia."
13828283,Ralph has a problem with the printer. Ted will come over to him in 5 minutes to help.
13828286,He has to beta another story tonight. Now she's waiting in line to make a new one.
13828308,"Jerry is depressed because he had an argument with his wife Janet. He was tired and stressed after work and he raised his voice at her, and they argued for 20 minutes. Now she is in their bedroom and she won't talk to Jerry."
13828309,"Last night in the club Sang drank a lot, he was dancing with a hot girl and taking many pictures. After two bottles of vodka, he locked himself up in a ladies toilet with a girl."
13828313,Kate is sending Helen an invite to her wedding for March 15th and she is wondering if she should change her name. Helen didn't change her last name after she got married as it is a lot of paperwork.
13828315,"Theo wants to expand his collection during the new Steam sale, but he's not sure what to get."
13828319,"During the meeting yesterday, Mike treated Marlene badly when she told him she forgot to prepare the statistics. Diane talked to her about that before."
13828325,"Tina needs to contact Michael Smith, but he's not in Chad's class anymore. Tina was supposed to give him the tutoring."
13828355,Gary will join Patrick and Will tomorrow and they will play the new game.
13828359,Olive is nagging Paul to go to the bank. Paul will go when he has the time and he will let Olive know how it went.
13828360,George is explaining to Bart how he can use his mobile instead of a paper ticket to get on a plane.
13828370,Ryan is always bad at multiplayer games. Luke is surprised to be so bad at the new game.
13828385,"Joanna and Daniel are invited to two parties on Friday night. On Saturday night they will go grocery shopping, and then they have late lunch with Daniel's parents. Jess wants to cheer Daniel up and take him out this weekend."
13828405,"Kate did their invitations by herself, but she consulted her graphic design lecturer. They will only send one invitation - to Kate's aunt in Canada."
13828406,Daniel gives Jeff some advice on the Discworld book series. Jeff should start from the first one and read them in order in which they were released.
13828416,Lennie will arrange shopping with home deliveries and Andy doesn't mind him spending his money. Andy took a bus to work and was nearly two hours late due to heavy snow.
13828418,"Ron was busy, because he met in the mall the brunette with big eyes that he remembered from the club. Ron did not come to a gang night."
13828421,Ryan believes the team may still be tired after the training camp and they still have 37 games to get better. Ryan is disappointed about the first game of the season.
13828436,Crystal and Jeremy are signing up tonight.
13828442,Sandra is at hospital and is feeling a little better now. Bob will bring her some fruit when he visits her after work.
13828468,Chloe dislikes Stella's designs and advises her to give up.
13828474,"Molly disliked the MRI she just had, even though she got a sedative because of her claustrophobia."
13828476,Berdie offers him his books in Spanish but Mike doesn't speak it and uses an online store.
13828486,George watched the last season of OWL only of Fridays and Saturdays rooting for London.
13828487,"Matt is working at the shop and Jodi is trying to watch TV, but it's not working. Matt suggests she changes the batteries in the remote and it works."
13828490,Frannie uses Jim's notes. Frannie and Jim are worrying about their exam tomorrow.
13828493,Sara's 7-year-old daughter Kyla will take part in a beauty pageant and Martha thinks putting too much make up on her will make her look unnatural. Martha agrees with Sara's sister who thinks that Kyla might have a distorted image of herself in the future.
13828496,She wants Ronnie to join her at Sunrise Festival.
13828498,Karen is having a goodbye party on Saturday before she leaves for Canada on Monday and wants Betty to come. Karen's sister lives there and Karen found a job offer for a Danish-speaking recruiter. Betty and Karen will meet for coffee on Wednesday.
13828499,Olivia thinks they should organise a birthday party for Poppy turning 100 in March. They could open the house and Chris will take of beverages and they could cook themselves. William usually travels alone and meets friends on the way.
13828509-1,Debby is going to a wedding with a friend next Saturday. He booked one room with four single beds.
13828517,He will land in Paris on Friday evening but he will arrive at the train station at 11:05 am on Saturday.
13828541,Jacob will give Nancy his credit card so she can buy a gift for his girlfriend on his behalf.
13828554,It's Valentine's Day and Caroline didn't go to the gym. Last week Caroline went to Malmo to see Dance Theatre's rehearsal for free.
13828559,Willow will buy the tickets for Opener festival for her and Hannah.
13828591,Charles will go with Victor to the museum tonight.
13828596,"Mark will pay 10% tomorrow. Peter will complete the paperwork within a week. Elise owes Eve money, she'll give it to her tomorrow. They will meet tomorrow at Mark's lawyer's office."
13828597,Owen's suit is ready.
13828617,They will meet tomorrow the same time. Nicky and Betty are meeting tomorrow at Zach's the same time as before.
13828622,"They decided to spend three days Zagreb, one day the national park, then five days somewhere at the seacoast. They will eat empanadas on their way. We live in difficult times."
13828631,Bailey is on her way to meet Lilly and sees two more dogs. Bailey had an interview with the same owner at the same place Lilly did last year.
13828644,"Simon saw Trailer Park Boys on Netflix and thinks it's one of his favourite shows. Pete can get a subaccount on Netflix for 2,5 pounds from Simon's friend and he accepts it."
13828645,Peggie is sending Hettie birthday wishes. Peggie's daughter gave birth to twins in March and her son moved to Derry.
13828649,Nicky and Betty are meeting tomorrow at Zach's the same time as before. They are arriving tomorrow at home at 7 pm. They will meet tomorrow the same time.
13828654,"Thomas doesn't want Marshall to talk to anyone about it as it'll turn out he has the backup system, which is forbidden by his agreement. Instead Marshall can control Broderick closely and even spy on him."
13828661,"There was a problem at Bill's school concerning cut tires on students' and teachers' cars standing in the parking lot. The last year student cut the tyres on 11 cars in the school car park. A student who failed finals, took revenge cutting tires on 11 cars, including all four on math teacher's car."
13828671,"Sabrina got an e-mail today, with the offer to work as a form teacher starting September."
13828696,"Edgar was flying a Lufthansa plane. He enjoyed his flight but didn't like the food. They really liked the wine and vegetarian food. Nicole will join them, she will bring some wine and cheese."
13828714,"Florence has bought a bag today, in a colour and style she always wanted. Now she is watching the TV show with farm animals on the organic farm."
13828721,"Having problems with his parcel delivery, Joseph consulted his case with customer support and the driver. Joseph will pick up the package from the parcel shop in the evening or tomorrow morning."
13828722,"Otto will meet Ana at Paddy's in 1 hour, to talk about Otto's problems with Kelly."
13828733,Steven and Greg are basketball fans. It might be a good addition to the team along LeBron.
13828740,Tanya is worried about her new dream job and her boss's expectations. Cinthia advises her to be more relaxed and not to get discouraged by failures.
13828741,Maverick and Aria miss the old times and think the world has changed for the worse. She has also met Cooper Roy from high school.
13828754,Jade will go there tomorrow to see him.
13828758,"With Michael's help, Mary managed to finish new york times puzzle."
13828767,"Lucie watered the plants and got the mail of her father. There are two bills: from GP and RA Nunn, a lawyer. Ms Shottner organized the chimney sweep."
13828768,Bill describes route he took.
13828777,Ala wants to cheer Ola up. Ola would like to go to the club.
13828786,Hannah and Claire will also plan a girls trip in May. Daniel and Hannah are going to Brighton for a romantic getaway this weekend. Hannah has been busy at work in the last two months and she needs a break.
13828811,Mike will start the job Roger gave him soon. They decided to give Roger and Mike an expert.
13828816,He will come next week for holidays. Oscar arranged the dinner and movie evening with Charlotte's mum tomorrow.
13828817,Micky and Warren are on holiday in Mexico sending photos to Nelly.
13828821,Barrie took a flight and is going back home after holidays in hot climate zone. The teacher will give the topics before the winter break.
13828826,Bryan is Lucy's only son. Bryan is going to Afghanistan. Bryan is visiting Lucy on Thursday with a cake.
13828838,Melanie doesn't have a cat even though she poses with one in her profile picture. Billy has a sphynx Banshee that is very intelligent and mean at the same time.
13828845,Alice wants Rob to go to a store after he's finished work to look for a mirror like the one they had in the hall as it broke.
13828853,Martha got accepted at university as part time student. Jay will ask around if his friends have a spare room.
13828862,Robin needs this job.
13828890,"Ivan is afraid he will be in trouble because Charlotte bought drugs from Bill at the party and she overdosed. Ivan and Ted took her to hospital, and they called her parents. Ivan is ready to testify against Bill."
13828891,"Pat thinks the third invitation is the best because the font is traditional, but the design and layout are modern."
13828895,Mathew is deleting his facebook account because it's too time consuming.
13828900,Luke and Tom are reciting a song lyrics.
13828905-1,Chloe got 85% in the trigonometry test thanks to Liam's help.
13828912,Lenny will buy chips and salad instead. She chooses soup but the soup place is already closed.
13828914,"Adeline's boyfriend, Matt, doesn't want to move out of his mother's house and keeps finding excuses."
13828917,"Paul is ok with his girlfriend. Paul might try flirting with her, although he's not sure, as she has already slept with Chaz the other night. Paul will be staying at his grandma's then. Megan found a perfect place, but Paul thinks it is too expensive."
13828925,Dave's Greek Tinder responded to his messages after three days of silence.
13828946,"Kailey's husband of 7 years, Misch, will contact the man to get him to stop but Cristina and Kailey worry Misch might beat him up."
13828947,Adrian will look at catering options. Adrian helps her with figuring out the food.
13828952,"She will not unfriend him, following Nora's advice."
13828962,Alene forgot her swimming suit. Alene forgot her swimming suit. Jenson and Alene are there. Jenson will be in the health resort in 5 minutes.
13828965,The convocation arrived yesterday. Andrew will go next month. Gerald's been on a diet since last week.
13828968,Kevin and Bert do not like EA and Disney. EA has cancelled its Star Wars game.
13828989,Billy forgot his anniversary with Stephanie.
13828991,Emma's moving to a new office in the next 2-3 weeks. Somebody is ringing at Sam's door.
13828993,"They are arriving tomorrow at home at 7 pm. The weather is cloudy with a bit of sun, no rain though."
13828998,Phillip met a girl. Elizabeth won't lend him her car. There is one girl that Liliana can't talk with.
13829014,Dora and Erin will go there.
13829015,Diane will talk to her again over a coffee. Diane had fun on Saturday.
13829020,Nat will meet Alex and others today at 6:30 p.m. to talk about renting a room in their flat.
13829030,Jacob will see Daniel next week to check out his new motorbike.
13829032,"Flores pointed out that Tabitha may feel sleepy, because she has distrubed sleep schedule and low blood pressure."
13829035,They had a lot of fun. Sybille will pick up the girls first.
13829041,"Tom will come over to Leandra's place, as he lost his keys and it's cold outside. Tom invites July to dinner, but she already has a meeting with her parents."
13829043,Alice left a tablet on the plane after she landed in London.
13829057,Ryan and Oliver are going to meet at 9pm.
13829061,Mary wants Jane to help her with redecorating her living room. Jane works on a sofa. Jane has been working here for almost a year. Mary will have more tests next week.
13829068,Anna forgot to take the cat to the vet.
13829088,Ana will call everyone later. Tina was supposed to give him the tutoring. Tina bought a Christmas tree.
13829092,Christine would like to volunteer at the food bank where Donna volunteer.
13829095,She will take it tonight. They are meeting tonight. Betty has no plans for tonight just yet.
13829098,Karen will get mortgage to buy an apartment. Kate has to stay in the job because she took a mortgage last year and has children to keep. Kate is looking for a job.
13829110,Jelmer booked a table for five people.
13829121,Mia got her Facebook account back to sell her bed on one of Facebook groups. Andrew is angry because he wanted to take a few days off at the same time.
13829126,"Monica is busy taking care of her firstborn. Barb has to organize her sister's baby shower, but she hasn't prepared anything."
13829170,Brain will visit Fred in 2 weeks.
13829182,Oscar arranged the dinner and movie evening with Charlotte's mum tomorrow. Melissa can come over tonight and they can spend part of tomorrow together. They are arriving tomorrow at home at 7 pm.
13829187,Nancy is looking for an idea for a wedding gift for Michel and Josie.
13829188,Paul and Bert do not want Jess to leave their team.
13829200,"Will is going to have his hip operation soon. It's a standard procedure, so it should go without complications."
13829208,They will go to a football match and for lunch: burger or kebab.
13829212,The game has a metal soundtrack.
13829222,"Someone robbed James and May's place. The dogs didn't alarm James, because they were sleeping in the bedroom."
13829225,Fiona met Lisa in Portugal. They boarded the wrong plane and ended up in Spain because of fatigue.
13829227,Walter and Wendy spent a weekend together.
13829243,Dylan watched a few OWL matches. Evan wants to catch a few streams this weekend.
13829245,Lonya's having holidays. Lonya objects to the fact that it's not explicitly said. Lonya is staying there for 10 more days.
13829247,Pietro fooled Mike into believing he broke up with Annie. Pietro and Annie watched Juventus match yesterday.
13829251,"Abigail and Susan are going to the Martin's wedding. Martin is asking Susan to bring the book that she was going to lend him. The departure is at 5:56 on Saturday, arrival at 1:12 pm. On Sunday, departure is at 6:29 and arrival at 11:59 pm."
13829264,Emily plans a boat trip in Croatia or Greece.
13829267,"He did kayaking, camping, sailing and cycling. She will visit Mom at Christmas time."
13829269,"Clair kept getting sarcastic messages, so she responded the same way from a fake e-mail account, which was hilarious."
13829270,The last time Mash saw Rose was in November at Michael's birthday party. Gina has enough commissions to keep herself busy and they bring her enough money.
13829284,Lea and Mark had a car accident. They will not be able to go on a trip with Julia today.
13829310,"They work with the fashion industry, so it's interesting for Claire. Tom does not want to discuss anything upfront online and retracts his offer."
13829326,Crystal and Jeremy are signing up tonight. He can watch what happened there on the Youtube video.
13829330,Kitty and Victoria write fanfiction. Victoria is working with her friend on a Harry Potter story set in 1970s.
13829331,Jay will go to a party with Martha tonight.
13829341,"Jim, Tim and other guys were in the all-you-can-eat restaurant."
13829343,Ross and Justine will buy a season pass to the ice rink at the National Stadium.
13829344,Anna had a date with Jim last night. Serge enjoyed meeting Anna last night and he will text her to ask her out.
13829345,Jordyn advises Kendrick how to do teamwork during an English lesson.
13829346,"The dean called Yuri in his office today to talk about the fight. She has got a job in the theatre and is going to the studio today to take some photos. Kamren does not want to meet today because her face is covered with spots, and she does not want to be around people."
13829361,They're going to see a new European movie called The Man that Jack Built. Dave is going to pick up Eric at 6 pm.
13829387,Vicki's friend is looking for a freelance journalist. Terry and Vicki will meet at the Italian place at 1 pm tomorrow.
13829409,Keira and Liam agree that the games in which one can influence a story with their decisions would be useful in school education.
13829424,Pinkie worries that Nellie is obsessed with meditation. Nellie is interested in that so she meditates also at home and she takes part in special events. Nellie attends meditation classes 3 times a week.
13829429,Nick and Max miss the old days when they were going to the games together.
13829434,"Since Philly's General Manager didn't allow it, NBA is investigating the issue now. Magic told the reporters that he was contacted by Simmons for potential mentoring next summer."
13829464-1,Lora was busy at work recently. Lora will pick Michelle up in the morning. Lora and Michelle will go shopping together on Saturday.
13829477,Barbabas is at the railway station.
13829483,Jane is Kate's sister. Ashley found out about it yesterday. Jane has been working here for almost a year.
13829492,"Retha has a list of attractions, that Paul can use. Retha was supposed to organize a trip for the student research club, but she got sick and didn't do it."
13829494,April is interested in the kind of mattress that Matt has. April may look for a mattress tomorrow. April didn't sleep well tonight.
13829497,Vikki received vouchers and books as a prize. Leonor will leave food for Vikki to microwave.
13829502,Oscar is frustrated with his job. Other offers don't appeal to Oscar. Elliott suggested taking time off.
13829510,Chris and Jane will come over to Maggie to celebrate New Year’s Eve. Chris was at a wild party. Chris has already booked a childminder and made plans so is angry about it.
13829525,Dylan and Tyler will go to a pub and watch a football match tomorrow.
13829528,Paul hasn't received a new visa yet. Paul and Ana are going to Mexico in two weeks. Paul will call the bank tomorrow. Olive is nagging Paul to go to the bank.
13829532,Linda hasn't checked the new schedule. She's got the morning shift.
13829547,Jess wants to cheer Daniel up and take him out this weekend.
13829548,He spent the night at the hospital but was brought home this morning. He booked one room with four single beds. Bill's operation went well. She's in the hospital now and is not in pain.
13829551,Xavier and Peter have at least 3 scenarios to choose from. Xavier wants to try the berserker.
13829589-1,Carol and Mark are in Cuba.
13829591,Randy and Brian are fans of them. The band Dreamcatcher are making a comeback at the end of this month.
13829612,Adam is moving to a bigger apartment this weekend.
13829649,"Alice and Eva will go to the cinema tonight to see ""The Miseducation of Cameron Post"". Right now Eva is watching a documentary about genetic sexual attraction. Eva sends a link to the documentary to Alice."
13829654,Jane is Kate's sister. She thinks her manager is werid as she sits in a room with no light. After Christmas Kate is on her way back to town.
13829672,Olivia has found a new group of Kpop dance.
13829681,Lisa has been on two dates recently with different guys.
13829698,Kate is looking into organising a trip in the weekend of the bachelor's party. The wedding date is still unknown.
13829704,Suzie is upset about her cats ruining her new couch.
13829714,The date of photo shoot was changed to yesterday.
13829718,Angela and Sean are discussing what could be the reason Frank seemed unhappy coming out of the boss's office.
13829732-1,"Luke and Henry are unhappy about people being on a crusade against the anime, this time the Rise of the Shield Hero. Luke critisizes Johny for speaking about women without much respect."
13829737,"Joe recommends Stephen King's ""On Writing"". Joe is trying to spend 2 hours every day reading and writing. Joe has just sent his first fantasy book for self-publishing."
13829742,Melissa can come over tonight and they can spend part of tomorrow together. They will meet tomorrow the same time.
13829754,"Brian was unaware of that fact, because of a malfunctioning mailbox. Brian bought his last year and enjoys living there."
13829760,"Anna and Mary are planning their trip to Iceland, looking into accommodation and transport."
13829768,Violet is interested in the book Frankie is reading. She will try to borrow it from the library.
13829774,"Margaret booked the venue, Brad is chasing the invitations. She sends her the guest list. Brad and Margaret are planning a conference for the 8th and 9th of March."
13829778,Tony would like to buy a new game and asks for Francis's opinion on Architects of the West Kingdom. Francis is not keen and recommends Tony to try it before he buys it.
13829792,"Jojo feels sexually harassed by a picture sent to her, Helen doesn't think it a big deal."
13829803,"Melanie's cats are doing fine. Kate is doing well with the invitations. Kate did their invitations by herself, but she consulted her graphic design lecturer."
13829804,Anne doesn't have a boyfriend anymore. She is over her boyfriend.
13829805,Abigail is expecting a letter from Noah but the post is taking very long to deliver. She needs it soon and Noah will make a complaint if it hasn't arrived in the next few days.
13829811,Linda borrows Mel's car to get to work as hers is in the garage.
13829819,Pabulo fixed Katherine's issue with Skype.
13829863,Bubbles in not very impressed with her cousin's new boyfriend.
13829873,Tom has read the Harry Potter books twice. Tom and Jim will meet at 7:30 at the new burger place. Tom has a dentist appointment at 6 on Saturday.
13829884,"Bill might have to prepare a report for the next meeting, but is not sure as he lost his notes. Mike texts Cindy's number to Bill. Bill lost his roster and doesn't have Cindy's number. Cindy was taking minutes at the staff meeting last week."
13829885,Kelly was at Chris' party last Saturday. Wendy is going out today. Kelly will take Wendy's dog for a walk at Wendy's request.
13829887,Zoe's plane from Berlin lands at 10 AM and the trains are either at 9 AM or at 9 PM.
13829891,Alene forgot her swimming suit. Alene forgot her swimming suit. Alene and Jenson will buy another one tomorrow.
13829925,Hannah has been trying to call Max for about an hour. Max will be at her home in 20 minutes and they will talk.
13829934,There was a one-point difference between Vikki and the girl immediately behind her in the score.
13829942,"Jess broke up with her boyfriend and she wants to move to Warsaw, so Denise won't be able to pay the rent alone. Denise has her last class at 6, so her mum will call her on Skype at 8.30."
13829952,Austin is sending Charlie funny stories from the internet.
13829969,Brittney will go to the party on Friday with Alvin. Alvin will take care of Brittney's kids tomorrow afternoon.
13829991,Meg made a registration for both her flights: VVIHC2 for the Caracas Amsterdam and BGRYU8 for Amsterdam Toulouse.
13830004,"Linda is spending her holiday in the Mayan Riviera in Mexico with Mark in a luxurious resort. The food and water waste bothers her, but Tanya advises Linda to enjoy her time there."
13830011,Beatrix's dog is running everywhere and Catriona cooked this today.
13830016,Lindsay and Ronnie are going dancing this Saturday at Kozidrak's party in Cocoon.
13830050,Matt and Nina just come back from a trip to Budapest in Hungary.
13830072,Caroline is meeting Monica tonight at 8 pm in Caroline's place. Caroline is almost done with her course and Nicole is starting her renovation.
13830073,Pierce will send Gabriella his notes from today's meeting. Gabriella is confused as to the client's website proposal themes.
13830075,Melissa can come over tonight and they can spend part of tomorrow together. They are arriving tomorrow at home at 7 pm.
13830086,Maggie will come to Jessica's and John's place to introduce them to Kyle. Maggie has been dating Kyle for 3 months.
13830091,Leighton is chatting with people from work and looking at vegan accounts on Instagram.
13830097,Alexis has knit a tight skirt and will make another trial version.
13830104,Patsy and Tonia are going to party tonight and get drunk.
13830107,Pete has seen the latest episode of True Detective. Frank will watch it tomorrow morning before gym.
13830110,"At the party, Leslie got drunk and broke a glass in the front door when she was trying to get out. Kevin's costume was destroyed, he got home half naked and his mum thought he had been raped."
13830113,Artur will make a bank transfer for the deposit tomorrow. So far Artur has passed 10 out of 13 exams.
13830114,Muriel was in Buxton last summer and saw Hilary's boutique. Hilary sold the business to Chris and she is letting the house to a firm employing short-term workers.
13830126,"Christian will finish a meeting and will call Steve. Steve got up early today and, took kids to school at 7 and finished his own classes at 11."
13830134,"Jessica and Mary went there last week, but the food was not good. It serves everything: pizza and kebab and some Thai and Chinese."
